1089,Premià de Dalt,10574
1090,Sant Pere de Ribes,32006
1091,Sant Pere de Riudebitlles,2495
1092,Sant Pere de Torelló,2596
1093,Sant Pere de Vilamajor,4923
1094,Sant Pol de Mar,5810
1095,Sant Quintí de Mediona,2511
1096,Sant Quirze de Besora,2127
1097,Sant Quirze del Vallès,20110
1098,Sant Quirze Safaja,671
1099,Sant Sadurní d'Anoia,12915
1100,Sant Sadurní d'Osormort,85
1101,Marganell,310
1102,Santa Cecília de Voltregà,192
1103,Santa Coloma de Cervelló,8334
1104,Santa Coloma de Gramenet,120903
1105,Santa Eugènia de Berga,2300
1106,Santa Eulàlia de Riuprimer,1486
1107,Santa Eulàlia de Ronçana,7916
1108,Santa Fe del Penedès,360
1109,Santa Margarida de Montbui,10519
1110,Santa Margarida i els Monjos,7718
1111,Barberà del Vallès,33644
1112,Santa Maria de Besora,164
1113,"Esquirol, L'",2275
1114,Santa Maria de Merlès,175
1115,Santa Maria de Martorelles,872
1116,Santa Maria de Miralles,137
1117,Santa Maria d'Oló,1078
1118,Santa Maria de Palautordera,9994
1119,Santa Perpètua de Mogoda,25936
1120,Santa Susanna,3999
1121,Sant Vicenç de Castellet,10131
1122,Sant Vicenç dels Horts,28595
1123,Sant Vicenç de Montalt,6725
1124,Sant Vicenç de Torelló,2090
1125,Cerdanyola del Vallès,57831
1126,Sentmenat,9523
1127,Cercs,1193
1128,Seva,3801
1129,Sitges,32496
1130,Sobremunt,101
1131,Sora,219
1132,Subirats,3287
1133,Súria,6072
1134,Tavèrnoles,341
1135,Tagamanent,339
1136,Talamanca,212
1137,Taradell,6828
1138,Terrassa,228294
1139,Tavertet,131
1140,Teià,6812
1141,Tiana,9323
1142,Tona,8499
1143,Tordera,18795
1144,Torelló,15107
1145,"Torre de Claramunt, La",4115
1146,Torrelavit,1509
1147,Torrelles de Foix,2662
1148,Torrelles de Llobregat,6136
1149,Ullastrell,2179
1150,Vacarisses,7549
1151,Vallbona d'Anoia,1405
1152,Vallcebre,272
1153,Vallgorguina,3203
1154,Vallirana,15952
1155,Vallromanes,2749
1156,Veciana,175
1157,Vic,49333
1158,Vilada,443
1159,Viladecavalls,7790
1160,Viladecans,67179
1161,Vilanova del Camí,12853
1162,Vilanova de Sau,317
1163,Vilobí del Penedès,1149
1164,Vilafranca del Penedès,41541
1165,Vilalba Sasserra,780
1166,Vilanova i la Geltrú,70293
1167,Viver i Serrateix,173
1168,Rupit i Pruit,281
1169,Vilanova del Vallès,5644
1170,Sant Julià de Cerdanyola,231
1171,Badia del Vallès,13109
1172,"Palma de Cervelló, La",3048
1173,Abajas,28
1174,Adrada de Haza,205
1175,Aguas Cándidas,59
1176,Aguilar de Bureba,50
1177,Albillos,215
1178,Alcocero de Mola,41
1179,Alfoz de Bricia,68
1180,Alfoz de Santa Gadea,101
1181,Altable,46
1182,"Altos, Los",186
1183,Ameyugo,107
1184,Anguix,158
1185,Aranda de Duero,33675
1186,Arandilla,155
1187,Arauzo de Miel,272
1188,Arauzo de Salce,46
1189,Arauzo de Torre,61
1190,Arcos,1838
1191,Arenillas de Riopisuerga,169
1192,Arija,115
1193,Arlanzón,427
1194,Arraya de Oca,53
1195,Atapuerca,182
1196,"Ausines, Los",165
1197,Avellanosa de Muñó,97
1198,Bahabón de Esgueva,84
1199,"Balbases, Los",306
1200,Baños de Valdearados,320
1201,Bañuelos de Bureba,31
1202,Barbadillo de Herreros,104
1203,Barbadillo del Mercado,133
1204,Barbadillo del Pez,66
1205,Barrio de Muñó,32
1206,"Barrios de Bureba, Los",178
1207,Barrios de Colina,55
1208,Basconcillos del Tozo,294
1209,Bascuñana,18
1210,Belbimbre,55
1211,Belorado,1836
1212,Berberana,48
1213,Berlangas de Roa,203
1214,Berzosa de Bureba,26
1215,Bozoó,102
1216,Brazacorta,45
1217,Briviesca,6547
1218,Bugedo,191
1219,Buniel,611
1220,Burgos,176551
1221,Busto de Bureba,143
1222,Cabañes de Esgueva,149
1223,Cabezón de la Sierra,36
1224,Cavia,252
1225,Caleruega,387
1226,Campillo de Aranda,172
1227,Campolara,48
1228,Canicosa de la Sierra,425
1229,Cantabrana,23
1230,Carazo,39
1231,Carcedo de Bureba,37
1232,Carcedo de Burgos,485
1233,Cardeñadijo,1430
1234,Cardeñajimeno,1168
1235,Cardeñuela Riopico,111
1236,Carrias,24
1237,Cascajares de Bureba,27
1238,Cascajares de la Sierra,27
1239,Castellanos de Castro,46
1240,Castildelgado,35
1241,Castil de Peones,28
1242,Castrillo de la Reina,158
1243,Castrillo de la Vega,620
1244,Castrillo del Val,819
1245,Castrillo de Riopisuerga,58
1246,Castrillo Mota de Judíos,52
1247,Castrojeriz,780
1248,Cayuela,188
1249,Cebrecos,58
1250,Celada del Camino,90
1251,Cerezo de Río Tirón,491
1252,Cerratón de Juarros,45
1253,Ciadoncha,73
1254,Cillaperlata,30
1255,Cilleruelo de Abajo,209
1256,Cilleruelo de Arriba,49
1257,Ciruelos de Cervera,99
1258,Cogollos,677
1259,Condado de Treviño,1490
1260,Contreras,87
1261,Coruña del Conde,100
1262,Covarrubias,505
1263,Cubillo del Campo,102
1264,Cubo de Bureba,102
1265,"Cueva de Roa, La",90
1266,Cuevas de San Clemente,45
1267,Encío,41
1268,Espinosa de Cervera,85
1269,Espinosa del Camino,42
1270,Espinosa de los Monteros,1648
1271,Estépar,635
1272,Fontioso,54
1273,Frandovínez,96
1274,Fresneda de la Sierra Tirón,97
1275,Fresneña,66
1276,Fresnillo de las Dueñas,696
1277,Fresno de Río Tirón,161
1278,Fresno de Rodilla,49
1279,Frías,270
1280,Fuentebureba,56
1281,Fuentecén,234
1282,Fuentelcésped,275
1283,Fuentelisendo,101
1284,Fuentemolinos,91
1285,Fuentenebro,138
1286,Fuentespina,816
1287,Galbarros,27
1288,"Gallega, La",39
1289,Grijalba,118
1290,Grisaleña,53
1291,Gumiel de Izán,582
1292,Gumiel de Mercado,385
1293,Hacinas,147
1294,Haza,34
1295,Hontanas,70
1296,Hontangas,99
1297,Hontoria de la Cantera,174
1298,Hontoria del Pinar,609
1299,Hontoria de Valdearados,168
1300,"Hormazas, Las",99
1301,Hornillos del Camino,47
1302,"Horra, La",299
1303,Hortigüela,107
1304,Hoyales de Roa,212
1305,Huérmeces,153
1306,Huerta de Arriba,128
1307,Huerta de Rey,880
1308,Humada,116
1309,Hurones,53
1310,Ibeas de Juarros,1459
1311,Ibrillos,29
1312,Iglesiarrubia,45
1313,Iglesias,141
1314,Isar,285
1315,Itero del Castillo,71
1316,Jaramillo de la Fuente,47
1317,Jaramillo Quemado,10
1318,Junta de Traslaloma,122
1319,Junta de Villalba de Losa,77
1320,Jurisdicción de Lara,41
1321,Jurisdicción de San Zadornil,66
1322,Lerma,2570
1323,Llano de Bureba,49
1324,Madrigal del Monte,144
1325,Madrigalejo del Monte,176
1326,Mahamud,105
1327,Mambrilla de Castrejón,105
1328,Mambrillas de Lara,56
1329,Mamolar,28
1330,Manciles,21
1331,Mazuela,57
1332,Mecerreyes,187
1333,Medina de Pomar,5979
1334,Melgar de Fernamental,1517
1335,Merindad de Cuesta-Urria,270
1336,Merindad de Montija,741
1337,Merindad de Sotoscueva,412
1338,Merindad de Valdeporres,416
1339,Merindad de Valdivielso,403
1340,Milagros,418
1341,Miranda de Ebro,36025
1342,Miraveche,95
1343,Modúbar de la Emparedada,767
1344,Monasterio de la Sierra,40
1345,Monasterio de Rodilla,168
1346,Moncalvillo,76
1347,Monterrubio de la Demanda,56
1348,Montorio,149
1349,Moradillo de Roa,170
1350,Nava de Roa,199
1351,Navas de Bureba,24
1352,Nebreda,55
1353,Neila,119
1354,Olmedillo de Roa,185
1355,Olmillos de Muñó,40
1356,Oña,953
1357,Oquillas,49
1358,Orbaneja Riopico,350
1359,Padilla de Abajo,69
1360,Padilla de Arriba,92
1361,Padrones de Bureba,59
1362,Palacios de la Sierra,677
1363,Palacios de Riopisuerga,18
1364,Palazuelos de la Sierra,93
1365,Palazuelos de Muñó,54
1366,Pampliega,290
1367,Pancorbo,437
1368,Pardilla,102
1369,Partido de la Sierra en Tobalina,81
1370,Pedrosa de Duero,461
1371,Pedrosa del Páramo,90
1372,Pedrosa del Príncipe,164
1373,Pedrosa de Río Úrbel,246
1374,Peñaranda de Duero,464
1375,Peral de Arlanza,170
1376,Piérnigas,39
1377,Pineda de la Sierra,94
1378,Pineda Trasmonte,98
1379,Pinilla de los Barruecos,98
1380,Pinilla de los Moros,33
1381,Pinilla Trasmonte,162
1382,Poza de la Sal,282
1383,Prádanos de Bureba,56
1384,Pradoluengo,1070
1385,Presencio,208
1386,"Puebla de Arganzón, La",558
1387,Puentedura,122
1388,Quemada,242
1389,Quintanabureba,31
1390,Quintana del Pidio,152
1391,Quintanaélez,47
1392,Quintanaortuño,289
1393,Quintanapalla,123
1394,Quintanar de la Sierra,1502
1395,Quintanavides,64
1396,Quintanilla de la Mata,108
1397,Quintanilla del Coco,50
1398,"Quintanillas, Las",390
1399,Quintanilla San García,68
1400,Quintanilla Vivar,900
1401,Rabanera del Pinar,99
1402,Rábanos,79
1403,Rabé de las Calzadas,254
1404,Rebolledo de la Torre,91
1405,Redecilla del Camino,94
1406,Redecilla del Campo,67
1407,Regumiel de la Sierra,298
1408,Reinoso,18
1409,Retuerta,59
1410,"Revilla y Ahedo, La",101
1411,Revilla del Campo,94
1412,Revillarruz,654
1413,Revilla Vallejera,115
1414,Rezmondo,17
1415,Riocavado de la Sierra,55
1416,Roa,2298
1417,Rojas,58
1418,Royuela de Río Franco,171
1419,Rubena,219
1420,Rublacedo de Abajo,36
1421,Rucandio,72
1422,Salas de Bureba,129
1423,Salas de los Infantes,1988
1424,Saldaña de Burgos,202
1425,Salinillas de Bureba,47
1426,San Adrián de Juarros,86
1427,San Juan del Monte,154
1428,San Mamés de Burgos,310
1429,San Martín de Rubiales,139
1430,San Millán de Lara,63
1431,Santa Cecilia,105
1432,Santa Cruz de la Salceda,147
1433,Santa Cruz del Valle Urbión,103
1434,Santa Gadea del Cid,163
1435,Santa Inés,155
1436,Santa María del Campo,523
1437,Santa María del Invierno,67
1438,Santa María del Mercadillo,108
1439,Santa María Ribarredonda,97
1440,Santa Olalla de Bureba,38
1441,Santibáñez de Esgueva,76
1442,Santibáñez del Val,70
1443,Santo Domingo de Silos,247
1444,San Vicente del Valle,28
1445,Sargentes de la Lora,133
1446,Sarracín,264
1447,Sasamón,912
1448,"Sequera de Haza, La",27
1449,Solarana,78
1450,Sordillos,22
1451,Sotillo de la Ribera,472
1452,Sotragero,301
1453,Sotresgudo,419
1454,Susinos del Páramo,118
1455,Tamarón,55
1456,Tardajos,864
1457,Tejada,35
1458,Terradillos de Esgueva,64
1459,Tinieblas de la Sierra,25
1460,Tobar,27
1461,Tordómar,298
1462,Torrecilla del Monte,79
1463,Torregalindo,123
1464,Torrelara,32
1465,Torrepadre,67
1466,Torresandino,573
1467,Tórtoles de Esgueva,386
1468,Tosantos,53
1469,Trespaderne,713
1470,Tubilla del Agua,128
1471,Tubilla del Lago,172
1472,Úrbel del Castillo,58
1473,Vadocondes,363
1474,Valdeande,99
1475,Valdezate,122
1476,Valdorros,376
1477,Valmala,26
1478,Vallarta de Bureba,42
1479,Valle de Manzanedo,116
1480,Valle de Mena,4147
1481,Valle de Oca,165
1482,Valle de Tobalina,862
1483,Valle de Valdebezana,488
1484,Valle de Valdelaguna,190
1485,Valle de Valdelucio,328
1486,Valle de Zamanzas,45
1487,Vallejera,39
1488,Valles de Palenzuela,75
1489,Valluércanes,62
1490,"Vid y Barrios, La",245
1491,"Vid de Bureba, La",24
1492,Vileña,27
1493,Viloria de Rioja,37
1494,Vilviestre del Pinar,504
1495,Villadiego,1455
1496,Villaescusa de Roa,92
1497,Villaescusa la Sombría,59
1498,Villaespasa,22
1499,Villafranca Montes de Oca,122
1500,Villafruela,143
1501,Villagalijo,52
1502,Villagonzalo Pedernales,1879
1503,Villahoz,277
1504,Villalba de Duero,709
1505,Villalbilla de Burgos,1522
1506,Villalbilla de Gumiel,74
1507,Villaldemiro,91
1508,Villalmanzo,408
1509,Villamayor de los Montes,166
1510,Villamayor de Treviño,56
1511,Villambistia,44
1512,Villamedianilla,9
1513,Villamiel de la Sierra,43
1514,Villangómez,231
1515,Villanueva de Argaño,122
1516,Villanueva de Carazo,27
1517,Villanueva de Gumiel,279
1518,Villanueva de Teba,42
1519,Villaquirán de la Puebla,46
1520,Villaquirán de los Infantes,141
1521,Villariezo,722
1522,Villasandino,178
1523,Villasur de Herreros,274
1524,Villatuelda,53
1525,Villaverde del Monte,108
1526,Villaverde-Mogina,75
1527,Villayerno Morquillas,205
1528,Villazopeque,52
1529,Villegas,79
1530,Villoruebo,63
1531,Vizcaínos,40
1532,Zael,116
1533,Zarzosa de Río Pisuerga,31
1534,Zazuar,209
1535,Zuñeda,57
1536,Quintanilla del Agua y Tordueles,337
1537,Valle de Santibáñez,479
1538,Villarcayo de Merindad de Castilla la Vieja,4043
1539,Valle de las Navas,541
1540,Valle de Sedano,409
1541,Merindad de Río Ubierna,1415
1542,Alfoz de Quintanadueñas,2139
1543,Valle de Losa,496
1544,Abadía,332
1545,Abertura,371
1546,Acebo,581
1547,Acehúche,804
1548,Aceituna,584
1549,Ahigal,1346
1550,Albalá,656
1551,Alcántara,1348
1552,Alcollarín,265
1553,Alcuéscar,2476
1554,Aldeacentenera,592
1555,Aldea del Cano,601
1556,"Aldea del Obispo, La",289
1557,Aldeanueva de la Vera,1995
1558,Aldeanueva del Camino,700
1559,Aldehuela de Jerte,352
1560,Alía,745
1561,Aliseda,1727
1562,Almaraz,1620
1563,Almoharín,1794
1564,Arroyo de la Luz,5520
1565,Arroyomolinos de la Vera,430
1566,Arroyomolinos,826
1567,Baños de Montemayor,738
1568,Barrado,382
1569,Belvís de Monroy,753
1570,Benquerencia,83
1571,Berrocalejo,126
1572,Berzocana,394
1573,Bohonal de Ibor,503
1574,Botija,188
1575,Brozas,1751
1576,Cabañas del Castillo,406
1577,Cabezabellosa,333
1578,Cabezuela del Valle,2164
1579,Cabrero,349
1580,Cáceres,96448
1581,Cachorrilla,83
1582,Cadalso,406
1583,Calzadilla,457
1584,Caminomorisco,1129
1585,Campillo de Deleitosa,84
1586,Campo Lugar,806
1587,Cañamero,1603
1588,Cañaveral,1018
1589,Carbajo,176
1590,Carcaboso,1072
1591,Carrascalejo,226
1592,Casar de Cáceres,4477
1593,Casar de Palomero,995
1594,Casares de las Hurdes,376
1595,Casas de Don Antonio,178
1596,Casas de Don Gómez,328
1597,Casas del Castañar,584
1598,Casas del Monte,767
1599,Casas de Millán,567
1600,Casas de Miravete,112
1601,Casatejada,1378
1602,Casillas de Coria,344
1603,Castañar de Ibor,1033
1604,Ceclavín,1781
1605,Cedillo,434
1606,Cerezo,152
1607,Cilleros,1553
1608,Collado de la Vera,275
1609,Conquista de la Sierra,184
1610,Coria,12125
1611,Cuacos de Yuste,829
1612,"Cumbre, La",828
1613,Deleitosa,683
1614,Descargamaría,109
1615,Eljas,837
1616,Escurial,875
1617,Fresnedoso de Ibor,239
1618,Galisteo,844
1619,Garciaz,664
1620,"Garganta, La",355
1621,Garganta la Olla,886
1622,Gargantilla,364
1623,Gargüera,185
1624,Garrovillas de Alconétar,1967
1625,Garvín,101
1626,Gata,1373
1627,"Gordo, El",376
1628,"Granja, La",316
1629,Guadalupe,1751
1630,Guijo de Coria,188
1631,Guijo de Galisteo,1490
1632,Guijo de Granadilla,487
1633,Guijo de Santa Bárbara,375
1634,Herguijuela,270
1635,Hernán-Pérez,412
1636,Herrera de Alcántara,226
1637,Herreruela,333
1638,Hervás,3922
1639,Higuera de Albalat,99
1640,Hinojal,388
1641,Holguera,593
1642,Hoyos,862
1643,Huélaga,206
1644,Ibahernando,545
1645,Jaraicejo,436
1646,Jaraíz de la Vera,6724
1647,Jarandilla de la Vera,2841
1648,Jarilla,139
1649,Jerte,1205
1650,Ladrillar,185
1651,Logrosán,1910
1652,Losar de la Vera,2808
1653,Madrigal de la Vera,1536
1654,Madrigalejo,1704
1655,Madroñera,2373
1656,Majadas,1261
1657,Malpartida de Cáceres,4032
1658,Malpartida de Plasencia,4663
1659,Marchagaz,238
1660,Mata de Alcántara,290
1661,Membrío,578
1662,Mesas de Ibor,154
1663,Miajadas,9368
1664,Millanes,226
1665,Mirabel,633
1666,Mohedas de Granadilla,862
1667,Monroy,884
1668,Montánchez,1622
1669,Montehermoso,5599
1670,Moraleja,6577
1671,Morcillo,369
1672,Navaconcejo,2045
1673,Navalmoral de la Mata,17043
1674,Navalvillar de Ibor,380
1675,Navas del Madroño,1259
1676,Navezuelas,649
1677,Nuñomoral,1202
1678,Oliva de Plasencia,292
1679,Palomero,452
1680,Pasarón de la Vera,594
1681,Pedroso de Acim,103
1682,Peraleda de la Mata,1429
1683,Peraleda de San Román,279
1684,Perales del Puerto,906
1685,Pescueza,148
1686,"Pesga, La",955
1687,Piedras Albas,124
1688,Pinofranqueado,1771
1689,Piornal,1453
1690,Plasencia,40052
1691,Plasenzuela,522
1692,Portaje,376
1693,Portezuelo,207
1694,Pozuelo de Zarzón,428
1695,Puerto de Santa Cruz,264
1696,Rebollar,196
1697,Riolobos,1177
1698,Robledillo de Gata,94
1699,Robledillo de la Vera,260
1700,Robledillo de Trujillo,367
1701,Robledollano,321
1702,Romangordo,251
1703,Ruanes,82
1704,Salorino,538
1705,Salvatierra de Santiago,247
1706,San Martín de Trevejo,705
1707,Santa Ana,306
1708,Santa Cruz de la Sierra,324
1709,Santa Cruz de Paniagua,289
1710,Santa Marta de Magasca,291
1711,Santiago de Alcántara,462
1712,Santiago del Campo,249
1713,Santibáñez el Alto,385
1714,Santibáñez el Bajo,712
1715,Saucedilla,986
1716,Segura de Toro,181
1717,Serradilla,1502
1718,Serrejón,410
1719,Sierra de Fuentes,2061
1720,Talaván,771
1721,Talaveruela de la Vera,301
1722,Talayuela,7274
1723,Tejeda de Tiétar,765
1724,Toril,158
1725,Tornavacas,1018
1726,"Torno, El",827
1727,Torrecilla de los Ángeles,641
1728,Torrecillas de la Tiesa,1048
1729,Torre de Don Miguel,476
1730,Torre de Santa María,519
1731,Torrejoncillo,2771
1732,Torrejón el Rubio,539
1733,Torremenga,617
1734,Torremocha,749
1735,Torreorgaz,1673
1736,Torrequemada,563
1737,Trujillo,8668
1738,Valdastillas,321
1739,Valdecañas de Tajo,98
1740,Valdefuentes,1105
1741,Valdehúncar,187
1742,Valdelacasa de Tajo,341
1743,Valdemorales,215
1744,Valdeobispo,610
1745,Valencia de Alcántara,5187
1746,Valverde de la Vera,448
1747,Valverde del Fresno,2142
1748,Viandar de la Vera,218
1749,Villa del Campo,445
1750,Villa del Rey,116
1751,Villamesías,276
1752,Villamiel,426
1753,Villanueva de la Sierra,496
1754,Villanueva de la Vera,2112
1755,Villar del Pedroso,556
1756,Villar de Plasencia,232
1757,Villasbuenas de Gata,509
1758,Zarza de Granadilla,1805
1759,Zarza de Montánchez,518
1760,Zarza la Mayor,1127
1761,Zorita,1249
1762,Rosalejo,1347
1763,Vegaviana,850
1764,Alagón del Río,910
1765,Tiétar,858
1766,Pueblonuevo de Miramontes,771
1767,Alcalá de los Gazules,5231
1768,Alcalá del Valle,4932
1769,Algar,1445
1770,Algeciras,125047
1771,Algodonales,5437
1772,Arcos de la Frontera,31055
1773,Barbate,22725
1774,"Barrios, Los",24540
1775,Benaocaz,761
1776,Bornos,7532
1777,"Bosque, El",2249
1778,Cádiz,111180
1779,Castellar de la Frontera,2990
1780,Conil de la Frontera,24042
1781,Chiclana de la Frontera,89805
1782,Chipiona,19915
1783,Espera,3776
1784,"Gastor, El",1706
1785,Grazalema,2007
1786,Jerez de la Frontera,214844
1787,Jimena de la Frontera,6788
1788,"Línea de la Concepción, La",64987
1789,Medina Sidonia,11806
1790,Olvera,7849
1791,Paterna de Rivera,5516
1792,Prado del Rey,5702
1793,"Puerto de Santa María, El",90423
1794,Puerto Real,42095
1795,Puerto Serrano,6891
1796,Rota,29960
1797,San Fernando,93793
1798,Sanlúcar de Barrameda,69887
1799,San Roque,34617
1800,Setenil de las Bodegas,2636
1801,Tarifa,18657
1802,Torre Alháquime,800
1803,Trebujena,7051
1804,Ubrique,16441
1805,Vejer de la Frontera,13041
1806,Villaluenga del Rosario,467
1807,Villamartín,12249
1808,Zahara,1360
1809,Benalup-Casas Viejas,7272
1810,San José del Valle,4469
1811,San Martín del Tesorillo,2754
1812,Atzeneta del Maestrat,1309
1813,Aín,132
1814,Albocàsser,1331
1815,Alcalà de Xivert,7319
1816,"Alcora, l'",10586
1817,Alcudia de Veo,213
1818,Alfondeguilla,870
1819,Algimia de Almonacid,257
1820,Almassora,28440
1821,Almedíjar,287
1822,Almenara,6722
1823,Altura,3840
1824,Arañuel,159
1825,Ares del Maestrat,178
1826,Argelita,148
1827,Artana,1967
1828,Ayódar,182
1829,Azuébar,352
1830,Barracas,199
1831,Betxí,5634
1832,Bejís,397
1833,Benafer,172
1834,Benafigos,129
1835,Benassal,1054
1836,Benicarló,29751
1837,Benicàssim/Benicasim,20337
1838,Benlloc,1123
1839,Borriol,5944
1840,Borriana/Burriana,36654
1841,Cabanes,3315
1842,Càlig,2059
1843,Canet lo Roig,698
1844,Castell de Cabres,22
1845,Castellfort,189
1846,Castellnovo,886
1847,Castelló de la Plana,179861
1848,Castillo de Villamalefa,117
1849,Catí,761
1850,Caudiel,721
1851,Cervera del Maestre,651
1852,Cinctorres,441
1853,Cirat,214
1854,Cortes de Arenoso,313
1855,Costur,535
1856,"Coves de Vinromà, les",1848
1857,Culla,493
1858,Xert,686
1859,Chilches/Xilxes,3083
1860,Xodos/Chodos,116
1861,Chóvar,312
1862,Eslida,786
1863,Espadilla,90
1864,Fanzara,298
1865,Figueroles,517
1866,Forcall,477
1867,Fuente la Reina,60
1868,Fuentes de Ayódar,95
1869,Gaibiel,198
1870,Geldo,649
1871,Herbers,69
1872,Higueras,46
1873,"Jana, la",687
1874,Jérica,1727
1875,Llucena/Lucena del Cid,1416
1876,Ludiente,175
1877,"Llosa, la",1038
1878,"Mata de Morella, la",186
1879,Matet,91
1880,Moncofa,7944
1881,Montán,421
1882,Montanejos,632
1883,Morella,2492
1884,Navajas,864
1885,Nules,14111
1886,Olocau del Rey,136
1887,Onda,25813
1888,Orpesa/Oropesa del Mar,11594
1889,Palanques,34
1890,Pavías,74
1891,Peníscola/Peñíscola,8459
1892,Pina de Montalgrao,120
1893,Portell de Morella,157
1894,Puebla de Arenoso,174
1895,"Pobla de Benifassà, la",240
1896,"Pobla Tornesa, la",1333
1897,Ribesalbes,1168
1898,Rossell,900
1899,Sacañet,77
1900,"Salzadella, la",679
1901,Sant Jordi/San Jorge,1409
1902,Sant Mateu,1992
1903,San Rafael del Río,531
1904,Santa Magdalena de Pulpis,770
1905,"Serratella, la",114
1906,Segorbe,9631
1907,Sierra Engarcerán,1041
1908,Soneja,1516
1909,Sot de Ferrer,498
1910,Suera/Sueras,581
1911,Tales,839
1912,Teresa,231
1913,Tírig,428
1914,Todolella,151
1915,Toga,109
1916,Torás,270
1917,"Toro, El",262
1918,Torralba del Pinar,58
1919,Torreblanca,5692
1920,Torrechiva,118
1921,"Torre d'en Besora, la",162
1922,"Torre d'en Doménec, la",182
1923,Traiguera,1308
1924,"Useres, les/Useras",965
1925,Vallat,72
1926,Vall d'Alba,3088
1927,Vall de Almonacid,278
1928,"Vall d'Uixó, la",31844
1929,Vallibona,64
1930,Vilafamés,1930
1931,Vilafranca/Villafranca del Cid,2136
1932,Villahermosa del Río,493
1933,Villamalur,97
